,Ind_ID,Gender,Car_owner,Property_owner,Children,Annual_income,Type_income,Education,Marital_status,Housing_type,Age,Employed_since,Type_occupation,Family_members,label
744,5037008,F,N,Y,0,67500.0,Pensioner,Secondary,Not married,House / apartment,56.0,0.0,Other,1,0
745,5090126,M,Y,Y,0,270000.0,Working,Secondary,Not married,House / apartment,38.0,4.0,Laborers,1,0
746,5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,31.0,10.0,High skill tech staff,2,0
747,5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary,Civil marriage,House / apartment,36.0,10.0,Medicine staff,2,0
748,5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,67.0,0.0,Other,2,0
749,5114342,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,27.0,8.0,Other,2,0
750,5024163,M,Y,Y,3,202500.0,Working,Secondary,Married,House / apartment,37.0,5.0,Laborers,5,0
751,5115633,M,N,N,0,202500.0,Working,Secondary,Civil marriage,House / apartment,62.0,0.0,Drivers,2,0
752,5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,21.0,1.0,Core staff,2,0
753,5135779,F,N,Y,0,126000.0,Working,Secondary,Married,House / apartment,65.0,6.0,Accountants,2,0
754,5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,45.0,19.0,Laborers,2,0
755,5116343,M,Y,Y,1,225000.0,State servant,Secondary,Married,House / apartment,32.0,11.0,Laborers,3,0
756,5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,33.0,4.0,Managers,1,0
757,5054348,F,N,N,0,103500.0,Working,Secondary,Not married,House / apartment,34.0,1.0,Sales staff,1,0
758,5099980,M,N,Y,0,90000.0,Working,Secondary,Separated,House / apartment,41.0,3.0,Low-skill Laborers,1,0
759,5087829,M,N,Y,0,135000.0,State servant,Secondary,Married,Rented apartment,29.0,6.0,Other,2,0
760,5051050,M,Y,N,0,67500.0,Working,Secondary,Married,House / apartment,61.0,6.0,Laborers,2,0
761,5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,42.0,9.0,Core staff,2,0
762,5117323,F,N,Y,1,382500.0,State servant,Higher education,Not married,With parents,33.0,2.0,Managers,2,0
763,5088101,F,Y,Y,0,270000.0,Working,Secondary,Separated,House / apartment,46.0,1.0,Other,1,0
764,5023587,M,N,N,0,202500.0,Working,Secondary,Separated,House / apartment,39.0,17.0,Laborers,1,0
765,5028547,M,Y,N,1,292500.0,Working,Secondary,Separated,House / apartment,35.0,3.0,Laborers,2,0
766,5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,60.0,0.0,Other,1,0
767,5149402,F,N,N,1,135000.0,Commercial associate,Secondary,Married,With parents,38.0,3.0,Sales staff,3,0
768,5095554,F,N,N,0,76500.0,Pensioner,Secondary,Married,House / apartment,64.0,0.0,Other,2,0
769,5067090,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,37.0,13.0,Laborers,2,0
770,5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary,Married,House / apartment,50.0,2.0,Core staff,3,0
771,5041147,F,N,Y,0,90000.0,Pensioner,Secondary,Civil marriage,House / apartment,64.0,0.0,Other,2,0
772,5105555,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,54.0,12.0,Laborers,2,0
773,5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,35.0,15.0,Medicine staff,2,0
774,5058366,F,N,N,0,90000.0,Pensioner,Secondary,Not married,Municipal apartment,55.0,0.0,Other,1,0
775,5066458,F,Y,Y,0,135000.0,Working,Secondary,Separated,House / apartment,44.0,4.0,Laborers,1,0
776,5045844,F,Y,N,0,193500.0,Working,Secondary,Married,House / apartment,57.0,25.0,Other,2,0
777,5115814,M,N,Y,3,180000.0,Working,Secondary,Married,House / apartment,39.0,19.0,Laborers,5,0
778,5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,57.0,0.0,Other,2,0
779,5010596,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
780,5113472,M,N,Y,0,202500.0,Working,Secondary,Married,House / apartment,53.0,1.0,High skill tech staff,2,0
781,5041535,F,N,Y,0,180000.0,Commercial associate,Secondary,Widow,House / apartment,54.0,4.0,Laborers,1,0
782,5066617,F,N,Y,0,139500.0,Working,Secondary,Married,House / apartment,51.0,0.0,Cooking staff,2,0
783,5126751,M,Y,N,2,135000.0,Working,Secondary,Married,With parents,46.0,2.0,Other,4,0
784,5009908,M,Y,N,0,202500.0,Working,Secondary,Married,House / apartment,52.0,10.0,Drivers,2,0
785,5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,28.0,1.0,Laborers,2,0
786,5105535,M,Y,Y,0,126000.0,Pensioner,Secondary,Separated,House / apartment,56.0,0.0,Other,1,0
787,5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,67.0,0.0,Other,1,0
788,5028919,F,Y,Y,0,112500.0,Working,Secondary,Married,House / apartment,47.0,5.0,Sales staff,2,0
789,5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,50.0,19.0,Managers,2,0
790,5074705,F,N,Y,0,157500.0,Working,Higher education,Not married,House / apartment,61.0,29.0,Laborers,1,0
791,5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49.0,11.0,Other,3,0
792,5100373,F,N,Y,2,180000.0,Commercial associate,Secondary,Married,House / apartment,35.0,11.0,Core staff,4,0
793,5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,30.0,6.0,Other,3,0
794,5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,65.0,0.0,Other,2,0
795,5113922,F,N,N,0,90000.0,Pensioner,Secondary,Not married,Municipal apartment,64.0,0.0,Other,1,0
796,5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,32.0,6.0,Core staff,2,0
797,5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,35.0,3.0,Core staff,2,0
798,5010078,M,Y,N,2,157500.0,Working,Secondary,Married,Municipal apartment,34.0,3.0,Cleaning staff,4,0
799,5085861,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,50.0,14.0,Cleaning staff,2,0
800,5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,43.0,10.0,Managers,2,0
801,5149433,F,Y,Y,0,112500.0,Working,Secondary,Widow,House / apartment,54.0,7.0,Other,1,0
802,5061753,F,N,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
803,5143009,M,Y,N,1,99000.0,Pensioner,Secondary,Married,House / apartment,51.0,0.0,Other,3,0
804,5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,27.0,3.0,Managers,4,0
805,5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Not married,House / apartment,26.0,0.0,Core staff,1,0
806,5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,34.0,9.0,Core staff,3,0
807,5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,39.0,7.0,Core staff,3,0
808,5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,56.0,0.0,Other,2,0
809,5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,53.0,12.0,Sales staff,2,0
810,5139892,F,N,Y,0,112500.0,State servant,Secondary,Civil marriage,House / apartment,51.0,17.0,Medicine staff,2,0
811,5135446,F,N,Y,1,225000.0,Working,Secondary,Married,With parents,27.0,0.0,Cleaning staff,3,0
812,5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,24.0,1.0,Medicine staff,2,0
813,5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,42.0,8.0,Other,2,0
814,5022047,M,Y,Y,0,135000.0,Working,Secondary,Married,Office apartment,41.0,22.0,Drivers,2,0
815,5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary,Married,House / apartment,33.0,7.0,Other,4,0
816,5117219,F,N,Y,0,202500.0,Working,Secondary,Civil marriage,House / apartment,30.0,5.0,Core staff,2,0
817,5009821,F,Y,N,0,99000.0,Working,Secondary,Married,House / apartment,41.0,15.0,Cooking staff,2,0
818,5033500,M,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,48.0,5.0,Laborers,2,0
819,5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,41.0,9.0,Other,2,0
820,5054373,F,N,N,0,148500.0,Pensioner,Secondary,Widow,House / apartment,57.0,0.0,Other,1,0
821,5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,29.0,4.0,Core staff,3,0
822,5137229,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,39.0,7.0,Drivers,2,0
823,5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,52.0,0.0,Other,3,0
824,5053152,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,65.0,0.0,Other,1,0
825,5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Not married,House / apartment,59.0,38.0,Core staff,1,0
826,5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Not married,With parents,25.0,1.0,Laborers,1,0
827,5113510,M,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,47.0,0.0,Laborers,2,0
828,5091457,F,N,Y,2,103500.0,Working,Secondary,Married,House / apartment,44.0,18.0,Medicine staff,4,0
829,5009791,F,N,N,0,198000.0,Pensioner,Secondary,Widow,House / apartment,60.0,0.0,Other,1,0
830,5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,31.0,7.0,Other,3,0
831,5092221,M,N,N,0,67500.0,State servant,Secondary,Married,House / apartment,32.0,8.0,Laborers,2,0
832,5067003,M,Y,Y,0,202500.0,Working,Secondary,Married,House / apartment,51.0,33.0,Laborers,2,0
833,5023838,F,Y,N,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,54.0,3.0,Core staff,2,0
834,5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,51.0,25.0,High skill tech staff,2,0
835,5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary,Married,Office apartment,47.0,6.0,Core staff,2,0
836,5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,33.0,4.0,Managers,1,0
837,5104953,M,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,59.0,7.0,Drivers,2,0
838,5100098,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,30.0,2.0,Other,2,0
839,5091792,M,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,42.0,8.0,Low-skill Laborers,3,0
840,5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Not married,With parents,27.0,6.0,Other,1,0
841,5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,27.0,3.0,Other,2,0
842,5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,43.0,22.0,High skill tech staff,3,0
843,5116809,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,50.0,2.0,High skill tech staff,2,0
844,5143353,M,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,29.0,4.0,Sales staff,2,0
845,5090232,F,N,Y,0,135000.0,Working,Secondary,Widow,House / apartment,60.0,26.0,High skill tech staff,1,0
846,5117095,M,Y,Y,0,360000.0,Pensioner,Secondary,Married,House / apartment,38.0,0.0,Other,2,0
847,5088987,F,N,N,2,171000.0,Working,Secondary,Married,House / apartment,40.0,3.0,Core staff,4,0
848,5021584,F,N,N,1,40500.0,State servant,Secondary,Married,Rented apartment,36.0,5.0,Cooking staff,3,0
849,5009291,F,N,N,0,130500.0,Working,Secondary,Civil marriage,House / apartment,41.0,13.0,Cleaning staff,2,0
850,5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29.0,4.0,Managers,2,0
851,5024263,F,Y,N,0,202500.0,Commercial associate,Secondary,Married,Municipal apartment,58.0,3.0,Accountants,2,0
852,5125771,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,64.0,1.0,Other,2,0
853,5021879,M,Y,N,2,112500.0,Working,Secondary,Married,House / apartment,36.0,1.0,Laborers,4,0
854,5137247,F,N,N,0,90000.0,Working,Secondary,Married,House / apartment,48.0,9.0,Secretaries,2,0
855,5096336,F,Y,N,0,153000.0,Pensioner,Secondary,Widow,House / apartment,65.0,0.0,Other,1,0
856,5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,31.0,2.0,Accountants,3,0
857,5069117,F,N,Y,0,180000.0,Pensioner,Secondary,Not married,House / apartment,56.0,0.0,Other,1,0
858,5009579,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,58.0,0.0,Other,2,0
859,5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,60.0,4.0,Core staff,1,0
860,5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.0,6.0,Core staff,4,0
861,5143457,M,Y,Y,0,247500.0,State servant,Secondary,Civil marriage,House / apartment,33.0,5.0,High skill tech staff,2,0
862,5089225,M,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
863,5069257,F,Y,Y,1,67500.0,Working,Secondary,Married,House / apartment,35.0,3.0,Laborers,3,0
864,5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,44.0,15.0,Managers,4,0
865,5022730,M,Y,N,3,360000.0,Commercial associate,Secondary,Married,House / apartment,42.0,5.0,Managers,5,0
866,5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,30.0,0.0,Managers,4,0
867,5062745,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,41.0,3.0,Cleaning staff,2,0
868,5105565,M,N,Y,0,135000.0,Pensioner,Secondary,Civil marriage,House / apartment,63.0,0.0,Other,2,0
869,5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,30.0,11.0,Laborers,2,0
870,5100352,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,44.0,14.0,Laborers,2,0
871,5078841,M,N,Y,0,225000.0,Working,Secondary,Married,House / apartment,56.0,9.0,Medicine staff,2,0
872,5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Not married,House / apartment,48.0,1.0,Accountants,1,0
873,5022189,F,N,N,1,135000.0,Commercial associate,Secondary,Separated,House / apartment,42.0,22.0,High skill tech staff,2,0
874,5105422,F,N,Y,0,193500.0,Working,Secondary,Not married,House / apartment,51.0,27.0,Other,1,0
875,5143453,M,Y,Y,0,247500.0,State servant,Secondary,Civil marriage,House / apartment,33.0,5.0,High skill tech staff,2,0
876,5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,59.0,2.0,Other,2,0
877,5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,28.0,7.0,Managers,2,0
878,5089512,F,Y,N,1,405000.0,Working,Secondary,Married,Rented apartment,38.0,5.0,Core staff,3,0
879,5116373,F,N,N,1,90000.0,Working,Secondary,Married,With parents,28.0,3.0,Other,3,0
880,5149106,M,N,Y,2,270000.0,Working,Secondary,Married,House / apartment,34.0,10.0,Security staff,4,0
881,5091737,F,Y,Y,0,243000.0,Working,Secondary,Not married,House / apartment,40.0,6.0,Sales staff,1,0
882,5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,44.0,5.0,High skill tech staff,3,0
883,5087819,M,N,Y,2,112500.0,Working,Secondary,Married,House / apartment,43.0,4.0,Security staff,4,0
884,5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,65.0,21.0,Laborers,2,0
885,5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,54.0,0.0,Other,2,0
886,5052811,F,N,Y,0,117000.0,Working,Secondary,Married,House / apartment,47.0,12.0,Managers,2,0
887,5095751,F,N,N,0,202500.0,Working,Secondary,Married,With parents,35.0,1.0,Managers,2,0
888,5096785,F,Y,Y,0,270000.0,Pensioner,Secondary,Married,House / apartment,66.0,0.0,Other,2,0
889,5062286,M,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,23.0,3.0,Core staff,2,0
890,5090805,F,N,N,0,135000.0,Working,Secondary,Not married,House / apartment,46.0,18.0,Other,1,0
891,5079075,F,N,Y,0,216000.0,Working,Secondary,Married,House / apartment,43.0,4.0,Core staff,2,0
892,5146447,F,N,Y,0,135000.0,Working,Secondary,Widow,House / apartment,39.0,3.0,Managers,1,0
893,5051008,F,N,N,1,225000.0,Commercial associate,Secondary,Married,House / apartment,29.0,9.0,Realty agents,3,0
894,5100106,M,Y,N,0,81000.0,Working,Secondary,Married,House / apartment,48.0,9.0,Laborers,2,0
895,5094896,M,Y,Y,1,180000.0,Working,Secondary,Civil marriage,House / apartment,39.0,11.0,Managers,3,0
896,5050894,M,Y,N,0,292500.0,Pensioner,Secondary,Married,House / apartment,52.0,0.0,Other,2,0
897,5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,36.0,14.0,Managers,2,0
898,5025791,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,51.0,10.0,Core staff,2,0
899,5067949,F,N,Y,0,157500.0,Commercial associate,Secondary,Not married,House / apartment,50.0,10.0,Other,1,0
900,5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,34.0,3.0,Core staff,4,0
901,5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,53.0,7.0,Other,1,0
902,5115957,F,Y,Y,0,180000.0,Working,Secondary,Widow,House / apartment,42.0,12.0,Sales staff,1,0
903,5010881,F,N,Y,0,45000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
904,5029423,F,N,Y,1,315000.0,State servant,Secondary,Civil marriage,House / apartment,31.0,7.0,Core staff,3,0
905,5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,34.0,6.0,Managers,4,0
906,5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Not married,House / apartment,42.0,20.0,Core staff,1,0
907,5117450,F,N,N,2,90000.0,Working,Secondary,Married,House / apartment,33.0,0.0,Other,4,0
908,5143620,F,N,Y,0,191399.33,Pensioner,Secondary,Married,House / apartment,64.0,0.0,Other,2,0
909,5023949,M,Y,Y,1,148500.0,Working,Secondary,Married,House / apartment,41.0,14.0,Laborers,3,0
910,5089737,F,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,52.0,19.0,Cleaning staff,2,0
911,5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,53.0,6.0,Managers,2,0
912,5041921,M,N,N,0,135000.0,Pensioner,Secondary,Married,House / apartment,44.0,0.0,Other,2,0
913,5136909,M,N,N,1,360000.0,Working,Secondary,Married,House / apartment,42.0,8.0,Managers,3,0
914,5143596,F,N,N,0,90000.0,Working,Secondary,Civil marriage,House / apartment,32.0,9.0,Waiters/barmen staff,2,0
915,5095939,M,N,N,0,157500.0,Working,Secondary,Married,House / apartment,48.0,10.0,Managers,2,0
916,5113343,M,N,Y,2,135000.0,Working,Secondary,Married,House / apartment,31.0,13.0,Laborers,4,0
917,5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,34.0,11.0,Sales staff,3,0
918,5114294,F,N,N,0,112500.0,State servant,Secondary,Widow,House / apartment,53.0,14.0,Other,1,0
919,5088055,F,N,Y,0,216000.0,Working,Secondary,Not married,House / apartment,49.0,8.0,Medicine staff,1,0
920,5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,8.0,Laborers,2,0
921,5054460,M,Y,N,1,135000.0,Working,Secondary,Married,House / apartment,52.0,5.0,Laborers,3,0
922,5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,60.0,0.0,Other,1,0
923,5069380,M,N,Y,0,337500.0,Working,Secondary,Not married,House / apartment,46.0,3.0,High skill tech staff,1,0
924,5065798,F,N,Y,0,44550.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
925,5036396,F,Y,Y,0,112500.0,Working,Secondary,Civil marriage,House / apartment,37.0,3.0,Cooking staff,2,0
926,5148535,F,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,29.0,5.0,Other,3,0
927,5105436,M,N,Y,2,112500.0,Working,Secondary,Civil marriage,House / apartment,39.0,6.0,Other,4,0
928,5105412,F,N,Y,2,135000.0,Working,Secondary,Married,House / apartment,35.0,4.0,Other,4,0
929,5026177,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,53.0,21.0,Laborers,2,0
930,5142584,M,Y,Y,0,301500.0,Working,Secondary,Married,Rented apartment,25.0,2.0,Laborers,2,0
931,5054297,F,Y,N,0,112500.0,Working,Secondary,Married,House / apartment,39.0,20.0,Cooking staff,2,0
932,5118108,M,Y,N,0,90000.0,Working,Secondary,Not married,House / apartment,23.0,3.0,Laborers,1,0
933,5054106,F,N,N,0,67500.0,Pensioner,Secondary,Separated,House / apartment,59.0,0.0,Other,1,0
934,5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,28.0,6.0,Managers,2,0
935,5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,35.0,4.0,Managers,4,0
936,5058371,F,N,Y,0,117000.0,Working,Secondary,Married,House / apartment,48.0,1.0,Other,2,0
937,5068147,F,N,Y,0,157500.0,Pensioner,Secondary,Not married,House / apartment,56.0,0.0,Other,1,0
938,5137187,F,Y,N,0,67500.0,Working,Secondary,Married,House / apartment,31.0,5.0,Other,2,0
939,5139859,M,Y,Y,0,189000.0,Pensioner,Secondary,Separated,House / apartment,55.0,0.0,Other,1,0
940,5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,42.0,14.0,Core staff,2,0
941,5126809,M,N,Y,1,157500.0,Commercial associate,Secondary,Married,House / apartment,29.0,6.0,Laborers,3,0
942,5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.0,3.0,Core staff,3,0
943,5036765,F,N,N,1,112500.0,Working,Secondary,Married,House / apartment,35.0,3.0,Laborers,3,0
944,5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,51.0,19.0,Accountants,2,0
945,5090082,M,N,N,0,180000.0,Commercial associate,Secondary,Married,House / apartment,41.0,5.0,Other,2,0
946,5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,26.0,6.0,Managers,3,0
947,5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,38.0,0.0,High skill tech staff,4,0
948,5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,39.0,9.0,Laborers,2,0
949,5126021,F,N,N,1,112500.0,Working,Secondary,Civil marriage,House / apartment,41.0,7.0,Core staff,3,0
950,5114630,F,N,Y,0,81000.0,Working,Secondary,Married,House / apartment,54.0,1.0,Sales staff,2,0
951,5010225,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,48.0,22.0,Medicine staff,3,0
952,5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,61.0,1.0,Other,2,0
953,5061340,F,N,Y,0,94500.0,Pensioner,Secondary,Widow,House / apartment,67.0,0.0,Other,1,0
954,5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,61.0,1.0,Other,2,0
955,5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,64.0,0.0,Other,2,0
956,5089596,M,Y,N,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,38.0,3.0,Managers,2,0
957,5066865,F,N,Y,2,54000.0,Working,Secondary,Married,House / apartment,27.0,2.0,Sales staff,4,0
958,5061832,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,62.0,0.0,Other,2,0
959,5009941,F,N,Y,2,157500.0,Working,Secondary,Married,House / apartment,29.0,6.0,Sales staff,4,0
960,5052731,F,N,Y,0,180000.0,Commercial associate,Secondary,Civil marriage,House / apartment,38.0,3.0,Laborers,2,0
961,5137175,F,N,N,0,225000.0,Working,Secondary,Married,House / apartment,55.0,10.0,Sales staff,2,0
962,5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,43.0,4.0,Drivers,3,0
963,5067926,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,62.0,0.0,Other,1,0
964,5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,34.0,9.0,Other,3,0
965,5025161,M,N,N,0,360000.0,Working,Secondary,Civil marriage,House / apartment,34.0,14.0,Laborers,2,0
966,5145694,M,Y,Y,0,225000.0,Working,Higher education,Not married,With parents,26.0,2.0,Other,1,0
967,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,House / apartment,50.0,11.0,Laborers,3,0
968,5150164,F,N,N,0,135000.0,Pensioner,Secondary,Widow,Municipal apartment,65.0,0.0,Other,1,0
969,5126321,F,N,N,0,270000.0,Working,Secondary,Married,House / apartment,49.0,5.0,High skill tech staff,2,0
970,5088450,F,N,Y,0,157500.0,State servant,Secondary,Widow,House / apartment,63.0,6.0,Drivers,1,0
971,5068631,F,Y,Y,0,216000.0,Working,Secondary,Married,House / apartment,58.0,10.0,Managers,2,0
972,5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,34.0,5.0,Laborers,4,0
973,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,29.0,1.0,Sales staff,2,0
974,5029184,F,N,Y,1,108000.0,Working,Secondary,Married,House / apartment,44.0,13.0,Laborers,3,0
975,5069051,M,Y,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,49.0,7.0,Laborers,2,0
976,5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,54.0,5.0,Laborers,2,0
977,5118477,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,48.0,2.0,Laborers,2,0
978,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,37.0,1.0,Core staff,3,0
979,5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.0,3.0,Accountants,2,0
980,5112966,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,52.0,29.0,Other,2,0
981,5089240,F,N,N,0,270000.0,State servant,Secondary,Separated,House / apartment,53.0,34.0,Medicine staff,1,0
982,5067262,F,Y,Y,0,270000.0,Working,Secondary,Married,House / apartment,55.0,5.0,Other,2,0
983,5045255,F,N,Y,1,270000.0,Working,Secondary,Married,House / apartment,57.0,10.0,Core staff,3,0
984,5044478,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,44.0,6.0,Other,2,0
985,5136020,M,Y,N,1,351000.0,Commercial associate,Secondary,Married,House / apartment,44.0,23.0,Private service staff,3,0
986,5033418,M,Y,N,0,202500.0,Commercial associate,Secondary,Married,House / apartment,29.0,6.0,Managers,2,0
987,5021737,F,N,Y,0,189000.0,Pensioner,Secondary,Widow,House / apartment,57.0,0.0,Other,1,0
988,5023231,M,Y,Y,0,270000.0,Working,Secondary,Separated,House / apartment,48.0,4.0,Laborers,1,0
989,5029225,F,Y,Y,0,144000.0,Pensioner,Secondary,Civil marriage,House / apartment,59.0,0.0,Other,2,0
990,5028909,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,27.0,5.0,Sales staff,2,0
991,5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.0,10.0,Core staff,2,0
